id;registro;nif;denominacion;ambito;seccion;actividades;fecha_constitucion;direccion_nombre_via;direccion_provincia_nombre;direccion_isla_nombre;direccion_municipio_nombre;direccion_codigo_postal;teléfono;dominio_internet;email
22314;G1/S1/21940-16/L;_U;HÉCATE ASOCIACIÓN SOCIOCULTURAL, RECREATIVA Y DE DESARROLLO COMUNITARIO;INSULAR;Sección 1 - Asociaciones;SOCIO-CULTURALES;11/04/2016;C/ JAIME BALMES, Nº 7;Las Palmas;LANZAROTE;SAN BARTOLOMÉ;35550;_U;_U;_U
22315;G1/S1/21941-16/GC;_U;PEÑA NEPTUNO DE MELENARA;AUTONÓMICO;Sección 1 - Asociaciones;PEÑAS DE SEGUIDORES Y AFICIONADOS;04/08/2015;C/ CRISTÓBAL COLÓN, Nº 8, MELENARA;Las Palmas;GRAN CANARIA;TELDE;35214;_U;_U;_U
22316;G1/S1/21942-16/TF;_U;ASOCIACIÓN DEPORTIVO-CULTURAL AMIGOS DE LA UNIÓN DEPORTIVA ICODENSE;AUTONÓMICO;Sección 1 - Asociaciones;_U;31/05/2016;CALLE ANTONIO PÉREZ DÍAZ, S/N;Santa Cruz de Tenerife;TENERIFE;ICOD DE LOS VINOS;38430;634538430;_U;jtlehe@hotmail.com
22317;G1/S1/21943-16/TF;_U;ASOCIACIÓN CANARIA DE MUAYTHAI IFMA-WMC Y DEPORTES DE CONTACTO;AUTONÓMICO;Sección 1 - Asociaciones;_U;01/04/2016;CALLE CARRETERA TABARES, 51;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38320;_U;_U;_U
22318;G1/S1/21944-16/TF;_U;ASOCIACIÓN ANIMALISTA ROMPIENDO CADENAS;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE PARQUE Nº 7;Santa Cruz de Tenerife;TENERIFE;SANTA ÚRSULA;38390;640264948;_U;_U
22319;G1/S1/21945-16/TF;G76711704;ASOCIACION PARRANDA AMULEY;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE PICAFLOR Nº 11  - TACO;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38107;664820382;_U;parrandaamuley@hotmail.com
22320;G1/S1/21946-16/TF;G76707751;ASOCIACIÓN PROFESIONAL ELITE TAXI TENERIFE;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE SAN ALFONSO, NUMERO 4 - CAMINO LA HORNERA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38108;685239473;_U;elitetaxitenerife@outlook.com
22321;G1/S1/21947-16/TF;_U;ASOCIACION LUDICO Y DEPORTIVA 75TH RANGER;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE ERA DEL BALO Nº 42, P F,V.F      VALLE SAN LORENZO;Santa Cruz de Tenerife;TENERIFE;ARONA;38640;617803471;_U;_U
22322;G1/S1/21948-16/GO;_U;ASOCIACION DE ARTESANOS TACALCUSE;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE LA LAJA Nº 33;Santa Cruz de Tenerife;LA GOMERA;SAN SEBASTIÁN DE LA GOMERA;38800;922141241;_U;_U
22323;G1/S1/21949-16/TF;_U;ASOCIACIÓN FESTIVA SAN ESTEBAN MARTIR - LAS ZOCAS;MUNICIPAL;Sección 1 - Asociaciones;DE FESTEJOS;22/01/2016;CTRA. A LOS ABRIGOS, 30 (AYTO. DE SAN MIGUEL DE ABONA - CONCEJALÍA DE FIESTAS);Santa Cruz de Tenerife;TENERIFE;SAN MIGUEL DE ABONA;38620;_U;_U;fiestas@sanmigueldeabona.org
22324;G1/S1/21950-16/TF;_U;ASOCIACIÓN VECINAL SAN JERÓNIMO HIGA LA PERDOMA;MUNICIPAL;Sección 1 - Asociaciones;_U;11/04/2016;CALLE LA MONTAÑETA, 3 - LA PERDOMA;Santa Cruz de Tenerife;TENERIFE;LA OROTAVA;38315;_U;_U;_U
22325;G1/S1/21951-16/TF;_U;ASOCIACIÓN ISLAS CANARIAS DE FUTBOLÍN PROFESIONAL TEIDE;AUTONÓMICO;Sección 1 - Asociaciones;DEPORTIVAS, RECREATIVAS Y JOVENES;04/03/2016;CTRA. DEL ROSARIO, 43 - EDF. NOELIA - LA PERDOMA;Santa Cruz de Tenerife;TENERIFE;LA OROTAVA;38315;_U;_U;infoatfutbolin@gmail.com
22326;G1/S1/21952-16/TF;G76706340;ASOCIACIÓN CULTURAL LA SIMIENTE DANZA CANARIA;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;03/03/2016;CALLE CAMPO Y TAMAYO, 30 - 2D - (LA CUESTA);Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38320;"648868671; 628567177";_U;"lasimientedecanarias@gmail.com; atlante38@gmail.com;madredemendi@hotmail.com"
22327;G1/S2/14196-XX/TF;_U;FEDERACIÓN DE ASOCIACIONES DE JÓVENES EMPRESARIOS DE CANARIAS (FECAJE);AUTONÓMICO;Sección 2 - Federaciones;OTRAS ECONÓMICAS Y PROFESIONALES;10/12/2015;CALLE VILLALBA HERVÁS, 12 - 1º;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38002;928 231 768;_U;jsegura@protelum.es
22328;G1/S1/21953-16/TF;_U;ASOCIACIÓN CULTURAL UVEDEVIDA;INSULAR;Sección 1 - Asociaciones;SOCIO-CULTURALES;29/02/2016;AVENIDA DE LAS PALMERAS, 24 - FINCA ESPAÑA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38205;658480183;_U;info@uvedevida.com
22329;G1/S1/21954-16/TF;_U;FINCA SERENA ASOCIACIÓN EN DEFENSA DEL VERDE;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;FINCA TOLEDO PARCELA 220 POLIGO 10;Santa Cruz de Tenerife;TENERIFE;GRANADILLA DE ABONA;38611;630945635;_U;_U
22330;G1/S1/21955-18/TF;_U;"ASOCIACION ASISTENCIA PERSONAL PARA LA VIDA INDEPENDIENTE ""OVI CANARIAS""";AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE ROSENDO DIAZ MENDEZ Nº 36-2º PTA 6;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38207;64922071;_U;_U
22331;G1/S1/21956-16/TF;_U;ASOCIACION DE AGRICULTORES FUENTE NUEVA;MUNICIPAL;Sección 1 - Asociaciones;_U;_U;CALLE BENITEZ DE LUGO Nº 1;Santa Cruz de Tenerife;TENERIFE;ARICO;38580;661755747;_U;_U
22332;G1/S1/21957-16/TF;_U;ASOCIACION CANARIA DE FISIOTERAPIA EN ONCOLOGIA;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CAMINO DE BORREGA Nº 1;Santa Cruz de Tenerife;TENERIFE;ARAFO;38550;639231987;_U;_U
22333;G1/S1/21958-16/TF;_U;ASOCIACION DE OCIO Y TIEMPO LIBRE MUEVE TU CUERPO;MUNICIPAL;Sección 1 - Asociaciones;_U;_U;CALLE CR GENERAL BAJO LA PLAZA ANTONIO REYES;Santa Cruz de Tenerife;TENERIFE;LOS REALEJOS;38414;626224523;_U;_U
22334;G1/S1/21959-16/F;_U;FUERTEVENTURA SOSTENIBLE;INSULAR;Sección 1 - Asociaciones;OTRAS DEFENSA DE LA NATURALEZA;25/01/2016;DISEMINADO EL HOSPINAL, Nº 5;Las Palmas;FUERTEVENTURA;ANTIGUA;35630;_U;_U;_U
22335;G1/S1/21960-16/L;_U;CANNÁBICA NATIVA;AUTONÓMICO;Sección 1 - Asociaciones;NATURISMO Y MEDICINAS ALTERNATIVAS;12/02/2016;C/ LAS ROSAS, Nº 25;Las Palmas;LANZAROTE;SAN BARTOLOMÉ;35559;_U;_U;_U
22336;G1/S1/21961-16/GC;_U;INTERNATIONAL POLICE ASSOCIATION (I.P.A.) SECCIÓN ESPAÑOLA, COMUNIDAD AUTONÓMICA DE CANARIAS;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES E IDEOLOGICAS;29/10/2008;C/ EUFEMIANO FUENTES CABRERA, Nº 3;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35014;_U;_U;_U
22337;G1/S1/21962-16/GC;G76252295;CANNÁBICA BABARED;AUTONÓMICO;Sección 1 - Asociaciones;NATURISMO Y MEDICINAS ALTERNATIVAS;14/03/2016;C/ LUJÁN PÉREZ, Nº 23;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35009;_U;_U;_U
22338;G1/S1/21963-16/GC;_U;DE INMIGRANTES GUINEANOS CONAKRY DE LAS PALMAS DE GRAN CANARIA (AIGLPGCC);INSULAR;Sección 1 - Asociaciones;REFERIDAS A PAISES EXTRANJEROS;13/03/2016;PLAZA BAGACERA, Nº 6, 2º B;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35016;_U;_U;_U
22339;G1/S2/14197-16/GC;_U;INSULAR DE ENVITE Y ZANGA DE GRAN CANARIA (FEINENZA);INSULAR;Sección 2 - Federaciones;RECREATIVAS;14/04/2016;PLAZA DE LA FERIA, Nº 21, 1º;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35003;_U;_U;_U
22340;G1/S1/21964-16/GC;_U;"""TAJINASTE AZUL"" MICROEMPRESAS Y AUTÓNOMOS DE VALSEQUILLO ASOCIADOS";AUTONÓMICO;Sección 1 - Asociaciones;DE PROFESIONALES;_U;C/ CAMINO VIEJO, Nº 34;Las Palmas;GRAN CANARIA;VALSEQUILLO;35217;_U;_U;_U
22341;G1/S1/21965-16/GC;_U;"RECREATIVA, CULTURAL Y GASTRONÓMICA ""LAS ORILLAS""";AUTONÓMICO;Sección 1 - Asociaciones;RECREATIVAS;23/04/2016;CARRETERA PALMITOS PARK, Nº 13, BARRANCO LA NEGRA, FINCA 7;Las Palmas;GRAN CANARIA;SAN BARTOLOMÉ DE TIRAJANA;35100;_U;_U;_U
22342;G1/S1/21966-16/L;_U;PROYECTO AURORA PARA EL DESARROLLO, LA FORMACIÓN Y EL EMPLEO;INSULAR;Sección 1 - Asociaciones;ECONÓMICAS Y PROFESIONALES;25/04/2016;C/ COLEGIO, Nº 25, 4º IZQDA.;Las Palmas;LANZAROTE;ARRECIFE;35500;_U;_U;_U
22343;G1/S1/21967-16/F;_U;CANNÁBICA NATURAL MYSTIC HOUSE (CASA MÍSTICA NATURAL);AUTONÓMICO;Sección 1 - Asociaciones;NATURISMO Y MEDICINAS ALTERNATIVAS;22/04/2016;C/ 23 DE MAYO, Nº 12;Las Palmas;FUERTEVENTURA;PUERTO DEL ROSARIO;35600;_U;_U;_U
22344;G1/S1/21968-16/L;_U;CLÁSICOS SOLIDARIOS;AUTONÓMICO;Sección 1 - Asociaciones;DE ACCION SOCIAL;27/04/2016;C/ LA GARITA, Nº 7;Las Palmas;LANZAROTE;HARÍA;35542;_U;_U;_U
22345;G1/S1/21969-16/GC;_U;"EMPRENDEDORAS MUJERES DE GUÍA ""ASEMUGUÍA""";INSULAR;Sección 1 - Asociaciones;REFERIDAS A LA MUJER;28/03/2016;PLAZA BEATA SOR LORENZA, S/N., SAN ROQUE;Las Palmas;GRAN CANARIA;SANTA MARÍA DE GUÍA;35450;_U;_U;_U
22346;G1/S1/21970-16/F;_U;CANNÁBICA THE GREEN WAVE (LA OLA VERDE);AUTONÓMICO;Sección 1 - Asociaciones;NATURISMO Y MEDICINAS ALTERNATIVAS;02/05/2016;C/ FRANCISCO NAVARRO ARTILES, Nº 6, BAJO B;Las Palmas;FUERTEVENTURA;LA OLIVA;_U;_U;_U;_U
22347;G1/S1/21971-16/GC;_U;CULTURAL THE BIRKINS;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;28/12/2015;C/ JUAN BAUTISTA MELO, Nº 6, 1º DERECHA;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35011;_U;_U;_U
22348;G1/S1/21972-16/GC;_U;EMPLEO Y TALENTO (E-TALENT);AUTONÓMICO;Sección 1 - Asociaciones;SOCIO-CULTURALES;_U;C/ RIVERO BETHENCOURT, Nº 37 PLANTA 2º  (SAN GREGORIO);Las Palmas;GRAN CANARIA;TELDE;35200;_U;_U;_U
22349;G1/S1/21973-16/GC;_U;CULTURAL LOS ACALANDRACAS;INSULAR;Sección 1 - Asociaciones;CULTURALES;14/04/2016;C/ ASOCIACIÓN, Nº 5, ALMATRICHE ALTO;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35018;_U;_U;_U
22350;G1/S1/21974-16/L;_U;"RECREATIVA ""ORIGEN DE LEYENDA""";INSULAR;Sección 1 - Asociaciones;DEPORTIVAS, RECREATIVAS Y JOVENES;29/05/2016;C/ LA MARETA, Nº 6;Las Palmas;LANZAROTE;TINAJO;35560;_U;_U;_U
22352;G1/S1/21976-16/TF;G38398145;ASOCIACIÓN CULTURAL, RECREATIVA Y SOCIAL NUESTRA SEÑORA DE EL AMPARO Y SANTO DOMINGO DE GUZMÁN;MUNICIPAL;Sección 1 - Asociaciones;_U;19/09/2015;PLAZA FRAY PEDRO DE LA CRUZ, 1;Santa Cruz de Tenerife;TENERIFE;ICOD DE LOS VINOS;38430;605153975;_U;davinia@luisygarcia.es
22353;G1/S1/21977-16/TF;_U;ASOCIACIÓN DE MAYORES  VIRGEN DE CANDELARIA - DOS BARRANCOS;MUNICIPAL;Sección 1 - Asociaciones;TERCERA EDAD;05/03/2016;CALLE DOS BARRANCOS, 10 - BARRIO DE MARÍA JIMÉNEZ;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38180;_U;_U;_U
22354;G1/S1/21978-16/TF;_U;ASOCIACIÓN POR LA PROFESIONALIZACIÓN CANARY TALENT;AUTONÓMICO;Sección 1 - Asociaciones;_U;29/04/2016;CALLE VILLALBA HERVÁS, 4 - 6º PISO;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38002;_U;_U;_U
22355;G1/S1/21979-16/TF;_U;CLUB DEL PERRO DE PRESA CANARIO GUARRAYO;AUTONÓMICO;Sección 1 - Asociaciones;SOBRE ANIMALES Y PLANTAS;01/04/2016;CALLE LA SANTA, 12;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38240;_U;_U;_U
22356;G1/S1/21980-16/P;_U;ASOCIACIÓN DE VECINOS EL ROQUE;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;19/04/2016;CALLE EL ROQUE, 4;Santa Cruz de Tenerife;LA PALMA;SANTA CRUZ DE LA PALMA;38700;_U;_U;_U
22357;G1/S1/21981-16/TF;_U;ASOCIACIÓN FAMILIAR LAS TRES MUÑECAS;AUTONÓMICO;Sección 1 - Asociaciones;FAMILIARES;25/04/2016;AVENIDA SIBORA - EDIFICIO MARINA 5 - 5ª PLANTA - PRIMERA PUERTA 3º;Santa Cruz de Tenerife;TENERIFE;LOS SILOS;38470;_U;_U;_U
22358;G1/S1/21982-16/TF;_U;ASOCIACIÓN CULTURAL REYES MAGOS LA CARIDAD TACORONTE;MUNICIPAL;Sección 1 - Asociaciones;CULTURALES;28/04/2016;CALLE JUAN PÉREZ, 53 - A - LOMO COLORADO;Santa Cruz de Tenerife;TENERIFE;TACORONTE;38350;_U;_U;_U
22359;G1/S1/21983-16/TF;_U;ASOCIACIÓN  HISPANO MARROQUI EN ESPAÑA (PAZ PARA TODOS);AUTONÓMICO;Sección 1 - Asociaciones;HUMANITARIAS CON PROYECCION EN EL EXTRANJERO;01/10/2015;CALLE TARAJALES, 21 - (FONSALÍA);Santa Cruz de Tenerife;TENERIFE;GUÍA DE ISORA;38687;_U;_U;_U
22361;G1/S1/21985-16/TF;_U;ASOCIACIÓN POR EL CANNABIS TERAPÉUTICO Y OTRAS TERAPIAS ALTERNATIVAS ROSA PERLATA;AUTONÓMICO;Sección 1 - Asociaciones;NATURISMO Y MEDICINAS ALTERNATIVAS;03/02/2016;AVENIDA ADEJE TRESCIENTOS, 30 - PUERTA 25A;Santa Cruz de Tenerife;TENERIFE;ADEJE;38678;_U;_U;_U
22362;G1/S1/21986-16/L;_U;CULTURAL PUEBLO MAHO;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;04/05/2016;C/ TRILLO, Nº 22;Las Palmas;LANZAROTE;ARRECIFE;35500;_U;_U;asociacionculturalpueblomaho@gmail.com
22363;G1/S1/21987-16/GC;_U;DE COMERCIANTES VICTOR JARA DE VECINDARIO;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;24/02/2016;C/ PARQUE CERRADA, Nº 40;Las Palmas;GRAN CANARIA;SANTA LUCÍA;35110;_U;_U;_U
22364;G1/S1/21988-16/GC;_U;RECREATIVA DEPORTIVA CULTURAL TRASTEANDO;INSULAR;Sección 1 - Asociaciones;DEPORTIVAS, RECREATIVAS Y JOVENES;19/05/2016;C/ ANTÓN CABALLERO, Nº 9;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35012;_U;_U;_U
22366;G1/S1/21990-16/GC;_U;SLACKLINE CANARIAS (SLACK-CAN);AUTONÓMICO;Sección 1 - Asociaciones;DEPORTIVAS;27/05/2016;C/ PAPA INOCENCIO VI, Nº 33;Las Palmas;GRAN CANARIA;TELDE;35218;_U;_U;slacklinecanarias@gmail.com
22367;G1/S1/21991-16/GC;_U;PROFESIONAL DE BOMBEROS AEROPUERTO DE GRAN CANARIA (APB-AGC);INSULAR;Sección 1 - Asociaciones;DE PROFESIONALES;24/05/2016;C/ LÓPEZ BOTAS, Nº 42, 1º D;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35001;_U;_U;_U
22368;G1/S1/21992-16/GC;_U;"PARA EL DESARROLLO COMUNITARIO ""EL NATERO""";AUTONÓMICO;Sección 1 - Asociaciones;DESARROLLO COMUNITARIO;01/06/2016;C/ LA TOSQUILLA, Nº 9, CASERÓN BAJO;Las Palmas;GRAN CANARIA;VALLESECO;35349;_U;_U;_U
22371;G1/S1/21995-16/GC;_U;ASOCIACIÓN  DE CUIDADORAS/ES DE GRAN CANARIA (ACUIGRANCA);INSULAR;Sección 1 - Asociaciones;DE PROFESIONALES;25/05/2016;C/ JUAN B. MELO, Nº 6, 4º DERECHA, ESCALERITAS;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35011;_U;DOMICILIO ANTERIOR: C/ CÓRDOBA, Nº 56, LOCAL COMUNIDAD PROPIETARIOS (LPGC);_U
22372;G1/S1/21996-16/GC;_U;AMPA LOS LABRADORES DEL CEIP SAN ISIDRO;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;03/06/2016;C/ GARCÍA LORCA, S/N., CENTRO ESCOLAR;Las Palmas;GRAN CANARIA;GÁLDAR;35460;_U;_U;ampaloslabradores@gmail.com
22373;G1/S1/21997-16/GC;_U;CULTURAL RECREATIVA Y DEPORTIVA DEPORTECA;AUTONÓMICO;Sección 1 - Asociaciones;DEPORTIVAS, RECREATIVAS Y JOVENES;20/05/2016;C/ IGNACIO QUINTERO, Nº 32;Las Palmas;GRAN CANARIA;TELDE;35220;_U;_U;_U
22374;G1/S1/21998-16/GC;_U;SÚBITO KORAL;AUTONÓMICO;Sección 1 - Asociaciones;SOCIO-CULTURALES;16/06/2016;C/ DOCTOR CHIL, Nº 15;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35001;_U;DOMICILIO ANTERIOR: C/ CASTRILLO, Nº 51 C, 3º IZQDA 35004 LPGC;_U
22375;G1/S1/21999-16/GC;_U;EDUCADORES POR LA INSERCIÓN;AUTONÓMICO;Sección 1 - Asociaciones;DE PROFESIONALES;17/06/2016;C/ AZAHAR, Nº 8, PISO 2 - I;Las Palmas;GRAN CANARIA;TELDE;35212;_U;_U;_U
22376;G1/S1/22000-16/L;_U;"DE VITICULTORES ""EL ABRIGO DE LANZAROTE""";INSULAR;Sección 1 - Asociaciones;DE PROFESIONALES;11/06/2016;C/ ARRECIFE, Nº 37;Las Palmas;LANZAROTE;SAN BARTOLOMÉ;35550;_U;_U;_U
22377;G1/S1/22001-16/GC;_U;"JUVENIL ""DIVINO TESORO""";INSULAR;Sección 1 - Asociaciones;JÓVENES;29/03/2016;C/ BONSAI, Nº 6, SAN AGUSTÍN;Las Palmas;GRAN CANARIA;SAN BARTOLOMÉ DE TIRAJANA;35100;_U;_U;_U
22378;G1/S1/22002-16/TF;G76705441;AOCAN - ASOCIACION DE OSTOMIZADOS DE CANARIAS;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CALLE SIEMPREVIVA, 66, LA GALLEGA;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38107;"676726911; 608225839";_U;"aoten2016@gmail.com; aocan@gmail.com"
22379;G1/S1/22003-16/TF;_U;ASOCIACION MUSICAL LOS COMANDANTES DEL MERENGUE;MUNICIPAL;Sección 1 - Asociaciones;_U;_U;CALLE LAS VICHAS Nº 4- EDIF JUAN Y GARA-ATICO DERECHA;Santa Cruz de Tenerife;TENERIFE;CANDELARIA;38530;662324345;_U;eleazarpc93@gmail.com
22380;G1/S1/22004-16/TF;_U;ASOCIACION ESCULTISTA ARTICOSA TENERIFE;AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;CAMINO DE LA FRESCURA8 CENTRO CIUDADANO LOS BALDIOS);Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38291;_U;_U;_U
22381;G1/S1/22005-16/TF;_U;ASOCIACIÓN SOCIAL Y CULTURAL DE ALUMNOS, EXALUMNOS Y SIMPATIZANTES DEL CEPA COMARCA NORDESTE DE TENERFIE;MUNICIPAL;Sección 1 - Asociaciones;_U;_U;CALLE LA PALMITA Nº 4-TEJINA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38260;649893043;_U;_U
22382;G1/S1/22006-16/TF;_U;"ASOCIACION DE COMERCIANTES Y EMPRESARIOS DEL MERCADO MUNICIPAL DE PUERTO DE LA CRUZ ""TAJINASTE""";AUTONÓMICO;Sección 1 - Asociaciones;_U;_U;AV BLAS PEREZ GONZALEZ Nº 4;Santa Cruz de Tenerife;TENERIFE;PUERTO DE LA CRUZ;38400;689521129;_U;_U
22383;G2/S1/513-16/L;_U;NATIVOS DE LA ISLA DE NIODIOR SENEGAL EN ESAÑA - ANINE;NACIONAL;Sección 1 - Asoc. Nacionales/Extranjeras;_U;_U;C/ SALAMANCA, Nº 11 PBJ;Las Palmas;LANZAROTE;ARRECIFE;35500;_U;_U;_U
22384;G2/S1/514-16/TF;_U;PROVIVIENDA;NACIONAL;Sección 1 - Asoc. Nacionales/Extranjeras;_U;_U;C/ FOTOGRAFO JOSÉ NORBERTO RODRIGUEZ DÍAZ ZENÓN, Nº 2 - OF. 1.2;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38204;_U;_U;_U
22385;G1/S1/22007-16/F;_U;CANNÁBICA SANTA MARÍA SOCIAL CLUB DE FUERTEVENTURA;AUTONÓMICO;Sección 1 - Asociaciones;NATURISMO Y MEDICINAS ALTERNATIVAS;25/03/2016;C/ PIZARRO, Nº 60, EDIFICIO ROQUE, LOCAL 2;Las Palmas;FUERTEVENTURA;LA OLIVA;35660;_U;_U;_U
22386;G1/S1/22008-16/GC;_U;PARA LA INTEGRACIÓN DE GAYS LIBERALES DE MASPALOMAS;AUTONÓMICO;Sección 1 - Asociaciones;SOCIO-CULTURALES;04/05/2016;AVDA FRANCIA, CENTRO COMERCIAL CITA, LOCALES 23, 24, 25;Las Palmas;GRAN CANARIA;SAN BARTOLOMÉ DE TIRAJANA;35100;_U;_U;_U
22387;G1/S1/22009-16/GC;_U;ECUATORIANA EN GRAN CANARIA ECUAGRAN;AUTONÓMICO;Sección 1 - Asociaciones;REFERIDAS A PAISES EXTRANJEROS;13/05/2016;C/ GENERAL VIVES, Nº 23-25 (PORTERÍA);Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35007;_U;_U;_U
22388;G1/S1/22010-16/GC;_U;LA CAVA DE CANARIAS, CLUB PRIVADO DE FUMADORES;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES E IDEOLOGICAS;18/05/2016;AVDA. RAFAEL CABRERA, Nº 18, 1º D;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35002;_U;_U;_U
22389;G1/S1/22011-16/GC;_U;"""LA PALETA"" ASOCIACIÓN DE PINTORAS Y ESCULTORAS CANARIAS";AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;13/05/2016;C/ PRESIDENTE ALVEAR, Nº 32, 6º A;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35007;_U;_U;_U
22390;G1/S1/22012-16/GC;_U;CÍVICO CULTURAL FERNANDO GUANARTEME REY CANARIO;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;11/05/2016;C/ CÁDIZ, Nº 40, 4º D;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35012;_U;_U;_U
22391;G1/S1/22013-16/GC;_U;CULTURAL LA CIUDAD DE GALDÓS PARA LA PROMOCIÓN DE LAS PALMAS DE GRAN CANARIA COMO LA CIUDAD DE GALDÓS;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;03/06/2016;AVDA RAFAEL CABRERA, Nº 28, EDIFICIO SAN TELMO, 8º B;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35002;_U;_U;_U
22393;G1/S1/22015-16/GC;_U;"DE DISEÑADORES ARTÍSTICOS Y CREATIVOS LAS PALMAS ""D&A""";AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;23/06/2016;C/ PEDRO GARCÍA AROCENA, Nº 35, PORTAL 6, BAJO B;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35018;_U;_U;_U
22395;G1/S1/22016-16/GC;_U;"""REGENERACIÓN DEMOCRÁTICA Y ACCIÓN SOCIAL"" TRANSPARENCIA Y JUSTICIA";INSULAR;Sección 1 - Asociaciones;DE ACCION SOCIAL;27/04/2016;AVDA DE CANARIAS, Nº 398, 3º B;Las Palmas;GRAN CANARIA;SANTA LUCÍA;35110;_U;_U;_U
22396;G1/S1/22017-16/GC;_U;CULTURAL Y RECREATIVA MADAY - MAGEC;AUTONÓMICO;Sección 1 - Asociaciones;CULTURALES;09/06/2016;C/ LA CORSA, Nº 14, EL BURRERO;Las Palmas;GRAN CANARIA;INGENIO;_U;_U;_U;_U
22397;G1/S1/22018-16/F;_U;ASOCIACIÓN CULTURAL COTIARTE;MUNICIPAL;Sección 1 - Asociaciones;CULTURALES;18/04/2016;AVDA LOS LAGOS, Nº 29;Las Palmas;FUERTEVENTURA;LA OLIVA;35650;_U;_U;aso.cotiarte@gmail.com
22398;G1/S1/22019-16/GC;_U;SIBARITA GASTRONOMÍA ARTESANAL;INSULAR;Sección 1 - Asociaciones;GASTRONOMÍA;16/06/2016;C/ BARCELONA, Nº 63 BAJO;Las Palmas;GRAN CANARIA;LAS PALMAS DE GRAN CANARIA;35006;697 149 521;_U;sibaritapasta@gmail.com
